INSEE,Latitude,Longitude
29940,48.55,-4.7
2A001,41.9839,8.79556
2A004,41.9256,8.7364
2A006,41.977,8.74306
2A008,41.8628,8.94195
2A011,41.7064,9.07001
2A014,42.0839,8.79251
2A017,42.0139,8.76806
2A018,41.682,8.99001
2A019,42.1417,8.79695
2A021,41.815,9.02334
2A022,42.0928,8.8139
2A024,41.7723,9.08084
2A026,41.8642,9.01418
2A027,42.1175,8.92417
2A028,42.1778,8.77917
2A031,42.002,9.05084
2A032,41.9239,8.8239
2A035,41.6278,8.81501
2A038,41.6253,8.90723
2A040,42.0812,9.05668
2A041,41.3881,9.16056
2A048,42.0284,8.76723
2A056,41.8914,9.00445
2A060,42.0495,8.82056
2A061,41.6789,9.14668
2A062,42.0409,8.95362
2A064,41.8689,8.9789
2A065,42.1353,8.59473
2A066,41.7323,9.04918
2A070,42.0678,8.78806
2A071,41.7531,8.93723
2A085,41.917,8.9139
2A089,41.952,9.14751
2A090,42.1231,8.7489
2A091,41.8284,8.90584
2A092,41.735,9.33334
2A094,41.8898,9.06445
2A098,41.7725,8.77112
2A099,41.9345,9.15473
2A100,42.2392,8.84029
2A103,41.9887,8.9064
2A104,41.9228,8.9064
2A108,42.2537,8.8014
2A114,41.4881,9.12945
2A115,41.6309,9.0639
2A117,41.8542,9.00945
2A118,41.6975,9.00056
2A119,41.8962,9.02223
2A127,41.587,8.95417
2A128,41.647,9.00723
2A129,41.6098,8.87723
2A130,41.8714,8.96362
2A131,42.1687,8.94862
2A132,41.8364,8.92695
2A133,41.9139,9.08668
2A139,41.6792,9.31751
2A141,42.1903,8.84751
2A142,41.7039,9.12306
2A144,42.1012,8.84334
2A146,41.72,9.03695
2A154,42.2331,8.80084
2A158,41.6959,9.0939
2A160,41.8084,9.01251
2A163,41.5134,9.01168
2A174,42.1681,8.82723
2A181,41.9595,8.93445
2A186,41.8456,9.05695
2A189,41.7173,8.91834
2A191,41.6931,9.06001
2A196,42.1867,8.93251
2A197,42.3234,8.63223
2A198,42.2581,8.74362
2A200,41.9698,9.17334
2A203,42.312,8.68251
2A204,42.1398,8.98417
2A209,42.0042,8.92084
2A211,41.7834,8.98029
2A212,42.2392,8.6364
2A215,41.4942,9.05612
2A228,41.8367,8.84612
2A232,41.8128,8.90973
2A240,42.177,8.90973
2A247,41.5909,9.27973
2A249,41.675,8.90417
2A253,41.9006,9.01084
2A254,41.7662,9.1389
2A258,42.2106,8.8264
2A259,42.1253,8.94306
2A262,42.1278,8.87501
2A266,42.1206,8.90084
2A268,41.9423,9.12362
2A269,41.835,9.37334
2A270,42.06,8.82751
2A271,42.0275,8.84279
2A272,41.6209,8.97362
2A276,41.7298,8.7989
2A278,41.7539,9.09918
2A279,42.3014,8.70834
2A282,42.1898,8.91112
2A284,41.7442,8.91223
2A285,41.752,9.10945
2A288,41.5453,9.19501
2A295,42.0464,8.8089
2A300,41.7217,9.14779
2A308,41.6978,9.06418
2A310,41.7073,9.00501
2A312,41.8762,8.97834
2A322,41.9448,9.10445
2A323,42.0364,8.89806
2A324,42.0684,9.01556
2A326,41.9753,8.97223
2A330,42.0445,8.97862
2A331,41.837,8.94834
2A336,42.0256,8.82501
2A345,42.0631,8.93251
2A348,42.1664,8.7989
2A349,41.6809,8.95195
2A351,41.9595,8.66779
2A357,41.7528,9.07556
2A358,41.8925,9.04945
2A359,41.9073,9.13029
2A360,41.8464,8.9939
2A362,41.7495,9.17056
2A363,41.7178,9.07029
2B002,42.1075,9.41751
2B003,42.3992,9.2439
2B005,42.3064,9.29056
2B007,42.3273,8.9839
2B009,42.1142,9.51306
2B010,42.6078,8.86223
2B012,42.2373,9.2914
2B013,42.3034,9.30195
2B015,42.2542,9.35723
2B016,42.1673,9.34612
2B020,42.5812,8.89445
2B023,42.4537,9.03251
2B025,42.5614,8.89473
2B029,42.6898,9.37779
2B030,42.877,9.35529
2B033,42.7,9.44945
2B034,42.5856,9.01779
2B036,42.5295,9.30084
2B037,42.627,9.42001
2B039,42.4784,9.32362
2B042,42.5539,9.42751
2B043,42.775,9.47529
2B045,42.3225,9.30029
2B046,42.8753,9.42973
2B047,42.3359,9.01751
2B049,42.5081,8.85529
2B050,42.5678,8.75667
2B051,42.3634,9.29334
2B052,42.3878,9.3514
2B053,42.2717,9.42279
2B054,42.4925,9.35362
2B055,42.5284,9.31668
2B057,42.2745,9.47973
2B058,42.8456,9.33001
2B059,42.5034,9.26195
2B063,42.365,9.36612
2B067,42.3553,9.37945
2B068,42.357,9.29029
2B069,42.4464,9.36334
2B072,42.442,9.41001
2B073,42.3175,9.0014
2B074,42.2545,9.17445
2B075,42.1431,9.36029
2B077,42.4678,9.47334
2B078,42.3106,9.24723
2B079,42.4637,9.31501
2B080,42.5045,9.11195
2B081,42.4178,9.12862
2B082,42.4225,9.2989
2B083,42.3728,9.1439
2B084,42.5714,8.89195
2B086,42.9603,9.36918
2B087,42.3317,9.49168
2B088,42.292,9.47556
2B093,42.6145,8.90667
2B095,42.3548,9.04251
2B096,42.3056,9.15056
2B097,42.575,9.00168
2B101,42.4139,9.36168
2B102,42.4684,9.35223
2B105,42.2642,9.28334
2B106,42.3723,9.27056
2B107,42.975,9.38001
2B109,42.7323,9.36556
2B110,42.2945,9.27168
2B111,42.3495,9.41695
2B112,42.5437,8.93529
2B113,42.422,9.36723
2B116,42.2506,9.29445
2B120,42.6581,9.41445
2B121,42.4095,8.64862
2B122,42.4181,9.28723
2B123,42.0164,9.40501
2B124,42.1034,9.21112
2B125,42.4434,9.35001
2B126,42.2167,9.36612
2B134,42.635,8.93751
2B135,42.0023,9.28084
2B136,42.5767,9.17223
2B137,42.3828,9.24751
2B138,42.5739,8.87779
2B140,42.522,9.28195
2B143,42.2639,9.47306
2B145,42.477,9.43084
2B147,42.345,9.00334
2B148,42.5459,9.41723
2B149,42.0742,9.30084
2B150,42.5784,8.83334
2B152,42.8967,9.40529
2B153,42.3659,8.79251
2B155,42.2806,9.39001
2B156,42.5198,9.00834
2B157,42.3006,9.31056
2B159,42.927,9.45279
2B161,42.2787,9.41334
2B162,42.4867,9.11418
2B164,42.382,9.39834
2B165,42.5098,8.83584
2B166,42.4687,9.3914
2B167,42.5356,8.8739
2B168,42.6173,8.9539
2B169,42.4353,9.30001
2B170,42.9456,9.36445
2B171,42.1698,9.18418
2B172,42.5773,9.32612
2B173,42.5456,8.91418
2B175,42.5503,8.94862
2B176,42.3987,9.3514
2B177,42.1975,9.20918
2B178,42.7848,9.34445
2B179,42.31,9.41556
2B180,42.5845,9.11751
2B182,42.5742,9.0089
2B183,42.8098,9.3364
2B184,42.81,9.37029
2B185,42.6325,9.35556
2B187,42.7687,9.3714
2B188,42.6114,9.3539
2B190,42.5287,9.01973
2B192,42.4959,9.40751
2B193,42.37,9.19945
2B194,42.3164,9.42334
2B195,42.4573,9.34334
2B199,42.5892,9.04279
2B201,42.2189,9.3714
2B202,42.37,9.4089
2B205,42.6975,9.36195
2B206,42.4645,9.36306
2B207,42.4675,9.45973
2B208,42.3225,9.39251
2B210,42.4145,9.46556
2B213,42.2898,9.36029
2B214,42.4473,9.40306
2B216,42.3189,9.40862
2B217,42.3934,9.40195
2B218,42.2356,9.32862
2B219,42.3742,9.36751
2B220,42.4478,9.17223
2B221,42.3681,9.35862
2B222,42.3723,9.35501
2B223,42.5464,9.18584
2B224,42.8464,9.42973
2B225,42.2984,9.45029
2B226,42.2353,9.34584
2B227,42.3353,9.38945
2B229,42.1567,9.27029
2B230,42.58,9.28779
2B231,42.5995,8.90223
2B233,42.9081,9.3514
2B234,42.3445,9.38334
2B235,42.5367,8.99834
2B236,42.0559,9.29668
2B238,42.2581,9.1864
2B239,42.6395,9.36251
2B241,42.4353,9.35362
2B242,42.3981,9.49501
2B243,42.4009,9.36501
2B244,42.4325,9.13251
2B245,42.4528,9.43362
2B246,42.4228,9.35279
2B248,42.4237,9.16362
2B250,42.5042,9.40168
2B251,42.0106,9.32473
2B252,42.4162,9.43973
2B255,42.4262,9.35029
2B256,42.3725,9.39001
2B257,42.5909,9.30362
2B260,42.2514,9.18195
2B261,42.9562,9.41834
2B263,42.19,9.23029
2B264,42.3617,9.26084
2B265,42.5798,9.36334
2B267,42.3995,9.29473
2B273,42.4164,9.4014
2B274,42.5312,9.36195
2B275,42.3142,9.26751
2B277,41.985,9.33612
2B280,42.4506,9.40945
2B281,42.8159,9.43612
2B283,41.9039,9.3264
2B286,42.4756,9.45695
2B287,42.5831,9.2739
2B289,42.3595,9.16418
2B290,42.562,8.98112
2B291,42.3714,9.37168
2B292,42.2978,9.30279
2B293,42.3134,9.47945
2B296,42.5892,8.90501
2B297,42.4112,9.40779
2B298,42.6809,9.30251
2B299,42.4123,9.42251
2B301,42.5989,9.26751
2B302,42.3745,9.47834
2B303,42.3145,9.49112
2B304,42.3842,9.29056
2B305,42.7231,9.45529
2B306,42.3262,9.22112
2B307,42.3856,9.52973
2B309,42.747,9.43306
2B311,42.3462,9.49529
2B313,42.375,9.52501
2B314,42.6053,9.25779
2B315,42.2459,9.17168
2B316,42.6037,8.92834
2B317,42.3553,9.4489
2B318,42.435,9.46973
2B319,42.4081,9.48001
2B320,42.2314,9.41418
2B321,42.35,9.40168
2B327,42.9459,9.44279
2B328,42.2514,9.43029
2B329,42.3434,9.20668
2B332,42.5945,9.16584
2B333,42.5987,9.33834
2B334,42.3264,9.41529
2B335,42.3359,9.49418
2B337,42.4592,9.28029
2B338,42.3678,9.39806
2B339,42.5212,9.0514
2B340,42.4009,9.47112
2B341,42.2325,9.17306
2B342,41.9425,9.33251
2B343,42.4839,9.45668
2B344,42.3917,9.36473
2B346,42.4942,9.44001
2B347,42.1739,9.24668
2B350,42.5381,9.3814
2B352,42.5667,8.9864
2B353,42.7134,9.43112
2B354,42.1731,9.17029
2B355,42.5262,9.3539
2B356,42.2606,9.37556
2B361,42.5303,8.90112
2B364,42.2714,9.3464
2B365,41.9837,9.26862
2B366,41.9248,9.26362
30001,44.066667,4.316667
30002,43.9667,4.11667
30003,43.566667,4.191667
30004,43.7395,4.18056
30005,44.3,4.566667
30006,43.683333,4.2
30007,44.1333,4.08333
30008,44.216667,4.266667
30009,43.966667,3.44004
3001,46.1,3.433333
30010,44.05,3.98333
30011,43.9545,4.76667
30012,43.883333,4.683333
30013,43.9833,4.5
30014,44.0006,4.3725
30015,44.0333,3.6
30016,43.95,3.5
30017,43.9833,3.48333
30018,43.8,4.05
30019,43.75,4.15
3002,46.6,3.15
30020,43.75,4.316667
30021,44.0167,4.33333
30022,44.35,4.016667
30023,43.7833,4.11667
30025,43.9833,3.5
30026,43.9833,3.6
30027,44.083333,4.066667
30028,44.1667,4.61667
30029,44.3,4.35
3003,46.716667,2.7
30030,44.0333,4.28333
30031,44.1,4.48333
30032,43.8,4.633333
30033,43.7167,4.31667
30034,43.75,4.51667
30035,44.083333,4.366667
30036,43.766667,4.283333
30037,44.2833,4.1
30038,43.966667,3.516667
30039,43.8833,4.48333
3004,46.25,3.75
30040,43.916667,3.5
30041,43.9667,4.36667
30043,43.7667,4.23333
30044,44.3675,4.03112
30045,44.3167,4.03333
30046,43.9833,4.18333
30047,43.8,4.43333
30048,44.166667,4.283333
30049,43.9833,4.33333
3005,46.383333,2.416667
30050,43.9167,4.05
30051,44.2167,3.98333
30052,43.983333,3.583333
30053,43.9833,4.21667
30054,43.862,3.98973
30055,44.133333,4.25
30056,44.116667,4.416667
30057,43.9,4.466667
30058,43.9575,3.80806
30059,43.666667,4.233333
30060,43.8,4.38333
30061,43.916667,4.266667
30062,43.7833,4.18333
30064,43.95,3.416667
30065,43.9833,4.05
30066,43.916667,4.083333
30067,44.05,4.55
30068,44.016667,4.083333
30069,43.8167,3.98333
3007,46.233333,2.683333
30070,44.2333,4.58333
30071,44.0225,4.13056
30072,44.0089,4.25195
30073,43.966667,4.55
30074,44.058333,3.358333
30075,43.8167,4.26667
30076,44.1167,4.51667
30077,44.15,4.066667
30079,44.3,4
3008,46.066667,3.566667
30080,44.3,3.983333
30081,44.15,4.68333
30082,43.8167,4.21667
30083,43.733333,4.233333
30084,44.1167,4.7
30085,43.95,4.48333
30087,44.0333,3.81667
30088,43.85,4.116667
30089,43.85,4.6
3009,46.683333,3.166667
30090,44.3833,3.95
30091,43.766667,4.166667
30092,44.0833,4.6
30093,43.95,3.9
30094,44.083333,3.95
30095,43.866667,3.933333
30096,44.216667,4.483333
30097,44.3,4.15
30098,43.8833,4.1
30099,43.983333,3.833333
3010,46.45,2.566667
30101,44.0833,4.15
30102,43.933333,4.316667
30103,43.9333,4.65
30104,43.9667,4.18333
30105,44.0667,3.4463
30106,43.9906,3.95528
30107,43.95,4.63333
30108,44.1,3.78333
30109,44.066667,4.233333
3011,46.683333,3.3
30110,44.0167,4.5
30111,44.033333,4.316667
30112,43.9078,4.19445
30113,44.183333,4.333333
30114,43.8298,4.0875
30115,44.116667,4.45
30116,43.9333,4.6
30117,43.6931,4.61056
30118,44.283333,4.133333
30119,43.9833,3.9
3012,46.55,3.133333
30120,44.3,4.15
30121,43.8333,4.03333
30122,43.9,4.21667
30123,43.7212,4.17278
30124,44.3,4.483333
30125,43.7667,4.41667
30126,43.9934,4.315
30127,44.083333,4.583333
30128,43.733333,4.35
30129,44.0833,3.96667
3013,46.583333,3.3
30130,44.35,3.95
30131,44.2167,4.46667
30132,44.2167,4.03333
30133,43.5333,4.14167
30134,44.2833,4.48333
30135,43.8281,4.56334
30136,43.7667,4.11667
30137,44.2,3.95
30138,43.8,4.25
30139,44.1309,3.38389
3014,46.333333,3.983333
30140,44.05,3.85
30141,44.1,4.66667
30142,44.2,4.06667
30143,44.2987,4.505
30144,43.8333,4.06667
30145,43.916667,4.516667
30146,43.983333,4.1
30147,44.0167,4.05
30148,43.9,3.98333
30149,44.0333,4.68333
3015,46.65,3.2
30150,43.9559,4.02889
30151,44.15,4.366667
30152,44.233333,4.15
30153,44.4176,4.02343
30154,44.016667,3.616667
30155,43.8167,4.46667
30156,43.85,4.45
30158,44.0333,4.18333
30159,44.25,4.083333
3016,46.216667,3.25
30160,44.0056,4.13084
30161,44.022,4.11278
30162,44.0167,4.01667
30163,43.9667,4.16667
30164,44.2333,4.33333
30165,44.1,4.15
30166,43.883333,4.566667
30167,44.2667,4.16667
30168,44.116667,3.95
30169,43.7833,4.3
3017,46.283333,3.733333
30170,43.966667,3.566667
30171,44.25,4.15
30172,44,3.88333
30173,44.1148,4.17417
30174,44.0333,4.38333
30175,44.2667,4.43333
30176,43.933333,3.583333
30177,44.1,4.18333
30178,44.083333,4.75
30179,43.883333,4.6
3018,46.25,3.266667
30180,43.9333,4.21667
30181,43.916667,4.1
30182,43.85,4.15
30183,43.9333,4.13333
30184,43.983333,4.216667
30185,43.7333,4.2
30186,43.783333,4.233333
30187,44.1667,4.25
30188,44.0167,4.16667
30189,43.8333,4.35
3019,46.6,3.666667
30190,44.05,3.7
30191,44.1333,4.66667
30192,43.8923,4.05695
30193,43.866667,4.2
30194,44.3,4.033333
30195,44.1167,3.83333
30196,44.1,4.55
30197,44.15,4.21667
30198,44.1167,3.73333
30199,43.95,3.6
3020,46.283333,2.883333
30200,43.9,3.85
30201,44.4,3.96667
30202,44.25,4.65
30203,44.2667,4.03333
30204,44.233333,4.25
30205,44.1,4.51667
30206,43.9167,4.41667
30207,44.05,4.58333
30208,43.95,4.03333
30209,44,4.78333
3021,46.133333,3.15
30210,43.9167,4
30211,43.833333,4.5
30212,43.933333,4.566667
30213,44.0917,3.3
30214,44.033333,4.083333
30215,44.25,4.28333
30216,44.2789,4.08639
30217,43.9667,4.68333
30218,44.25,4.3
30219,43.883333,3.583333
3022,46.2,3.083333
30220,43.9667,3.66667
30221,44.05,4.78333
30222,44.2,4.51667
30223,44.2,4.15
30224,43.9333,4.25
30225,44.15,4.55
30226,44.2167,4.63333
30227,44.25,4.18333
30228,43.9353,4.32167
30229,44.033333,3.666667
3023,46.116667,3.4
30230,44.2333,4.45
30231,44.15,3.68333
30232,44.166667,4.483333
30233,43.9167,4.21667
30234,43.9833,4.15
30235,43.9333,4.55
30236,44.0375,3.86861
30237,44.2773,4.1975
30238,43.95,3.65
30239,44.25,3.96667
3024,46.316667,3.7
30240,44.0167,4.21667
30241,43.966667,4.283333
30242,44.2667,4.5
30243,44.0833,4.08333
30244,43.816667,4.033333
30245,43.8167,4.2
30246,44.07,3.865
30247,44.25,4.25
30248,44,4.26667
30249,43.8,4.23333
3025,46.433333,3.366667
30250,44.0587,4.18445
30251,44.1833,4.7
30252,44.016667,3.933333
30253,44.2333,4.11667
30254,44.0667,4.73333
30255,43.95,4.216667
30256,44.1833,4.56667
30257,43.883333,4.483333
30258,43.6833,4.43333
30259,44.0833,4.13333
3026,46.466667,3.266667
30260,43.966667,4.583333
30261,44.0833,4.21667
30262,44.033333,4.483333
30263,43.9667,3.85
30264,44.05,4.23333
30265,43.95,3.983333
30266,44.25,4.3
30267,44,4.06667
30268,44.233333,4.133333
30269,44.1,3.883333
3027,46.333333,2.85
30270,44.1167,4.05056
30271,44.233333,4.2
30272,43.95,3.68333
30273,44.2833,4.58333
30274,44.1739,4.10917
30275,44.116667,4.216667
30276,43.6333,4.2
30277,44.2,4.53333
30278,44.05,4.7
30279,44.1,4.46667
3028,46.216667,3.566667
30280,43.933333,3.65
30281,43.8833,4.2
30282,44.15,4.48333
30283,44.033333,3.733333
30284,44.1667,4.08333
30285,44.0333,4.23333
30286,44,4.45
30287,44.2,4.533333
30288,44.1978,4.62473
30289,43.9833,4.01667
3029,46.233333,3.433333
30290,44.266667,4.6
30291,44.1667,3.96667
30292,44.1,4.55
30293,44.283333,4.383333
30294,44.133333,4.133333
30295,44.05,4.43333
30297,44.1159,3.47723
30298,44.107,3.99445
30299,44.016667,4.466667
3030,46.066667,3.266667
30300,43.9333,4.08333
30301,44.05,4.48333
30302,44.0667,4.63333
30303,44.25,4.216667
30304,44.2667,4.51667
30305,44.1667,4.16667
30306,43.8,4.08333
30307,44.2,4.033333
30308,43.955,4.42445
30309,43.866667,4.05
3031,46.4,2.733333
30310,44.125,3.75833
30311,43.9333,3.95
30312,44.0259,4.79306
30313,43.9667,4.21667
30314,43.9667,4.08333
30315,43.933333,4.683333
30316,44.3167,4
30317,43.9167,4.55
30318,44.15,4.18333
30319,44.05,4.35
3032,46.283333,2.983333
30320,44.1167,4.3
30321,43.7833,4.08333
30322,44.066667,3.833333
30323,44.1833,4
30324,43.8,4.116667
30325,43.9833,3.71667
30326,44.016667,4.7
30327,44.25,4.31667
30328,43.9,4.61667
30329,44.066667,3.933333
30330,44.0167,3.98333
30331,44.116667,4.583333
30332,44.075,3.391667
30333,43.75,4.266667
30334,44.0167,4.41667
30335,44.016667,3.883333
30336,43.85,4.633333
30337,44.0667,4.48333
30338,44.1333,4.35
30339,44.0833,3.63333
3034,46.316667,3.483333
30341,43.7,4.28333
30342,44.2,4.666667
30343,44.1667,4.45
30344,43.7333,4.21667
30345,44.283333,4.016667
30346,43.9687,4.52445
30347,43.7333,4.25
30348,44.05,4.15
30349,43.8667,4.08333
3035,46.3,3.883333
30350,43.9833,3.6
30351,43.9664,4.79584
30352,43.783333,4.1
30353,43.9,3.459
30354,43.95,4.166667
30355,44.0833,4.61667
30356,43.833333,4.433333
3036,46.583333,3.05
3037,46.666667,2.65
3038,46.333333,3.216667
3039,46.45,3.25
3040,46.516667,3.316667
3041,46.566667,2.716667
3042,46.183333,3.658333
3043,46.183333,3.283333
3044,46.083333,3.366667
3045,46.066667,3.516667
3046,46.466667,2.966667
3048,46.616667,2.833333
3049,46.3,3.216667
3051,46.416667,2.416667
3052,46.333333,2.7
3053,46.233333,3.15
3054,46.483333,3.516667
3055,46.416667,2.5
3056,46.1,3.583333
3057,46.666667,3.533333
3059,46.266667,3.216667
3060,46.166667,3.4
3061,46.083333,3.25
3063,46.45,3.983333
3064,46.766667,3.033333
3065,46.4,3.316667
3066,46.116667,3.683333
3067,46.383333,3.65
3069,46.466667,3.133333
3070,46.416667,2.95
3071,46.35,3.6
3072,46.483333,2.533333
3073,46.483333,3.316667
3074,46.616667,3.55
3075,46.216667,3.116667
3076,46.616667,3.466667
3077,46.25,3.05
3079,46.316667,3.566667
3080,46.1,3.3
3081,46.266667,2.8
3082,46.283333,2.75
3083,46.366667,3.3
3084,46.466667,2.833333
3085,46.55,3.25
3086,46.483333,3.866667
3087,46.666667,2.916667
3088,46.466667,2.433333
3089,46.216667,3.033333
3090,46.65,3.116667
3091,46.266667,3.416667
3092,46.45,3.166667
30926,44.1,4.7
30928,44.116667,3.483333
30929,43.65,4.35
3093,46.183333,3.433333
30930,43.65,4.3
30934,43.575,4.291667
30938,43.55,4.35
30939,43.816667,4.316667
3094,46.166667,3.433333
3095,46.133333,3.466667
3097,46.366667,2.783333
3098,46.35,2.616667
3099,46.383333,3.033333
3100,46.533333,3.75
31001,43.3667,0.883333
31002,43.316667,1.6
31003,43.5667,1.6
31004,43.433333,1.6
31005,43.2167,0.95
31006,43.552,1.78056
31007,43.366667,0.933333
31008,43.35,0.833333
31009,42.966667,0.666667
3101,46.35,2.533333
31010,42.8333,0.6
31012,43,0.75
31013,43.066667,0.65
31014,42.9667,0.716667
31015,42.883333,0.716667
31016,42.9,0.733333
31017,42.9,0.7
31018,43.133333,0.9
31019,42.8333,0.616667
3102,46.516667,3.683333
31020,43.016667,0.8
31021,43.0667,0.716667
31022,43.6687,1.43056
31023,43.183333,0.833333
31024,43.3833,1.5
31025,43.483333,1.45
31026,43.5167,1.81667
31027,43.35,1.383333
31028,43.2167,0.883333
31029,43.533333,1.666667
3103,46.35,3.8
31030,43.15,1.01667
31031,43.083333,0.6
31032,43.6833,1.31667
31033,43.35,1.483333
31034,43.1667,0.883333
31035,43.533333,1.483333
31036,43.55,1.56667
31037,43.3659,1.78889
31038,43.716667,1.666667
31039,43.25,0.933333
3104,46.333333,2.8
31040,42.883333,0.616667
31041,42.9833,0.633333
31042,42.783333,0.6
31043,43.2,0.566667
31044,43.616667,1.5
31045,43.0333,0.633333
31046,42.866667,0.616667
31047,43.2333,1.26667
31048,43.45,1.616667
31049,43.7333,1.51667
3105,46.233333,3.716667
31050,43.1,0.866667
31051,43.4667,1.11667
31052,43.383333,1.366667
31053,43.65,1
31054,43.35,1.733333
31055,43.4667,1.76667
31056,43.666667,1.366667
31057,43.5,1.58333
31058,43.433333,1.55
31059,43.1333,1.01667
3106,46.25,2.7
31060,43.433333,1.816667
31061,43.6717,1.11361
31062,43.783333,1.116667
31063,43.2667,0.916667
31064,42.8153,0.554722
31065,43.383333,1.183333
31066,43.8,1.61667
31067,42.933333,0.7
31068,42.8167,0.533333
31069,43.633333,1.4
3107,46.116667,3.083333
31070,43.2667,0.65
31071,43.35,1.15
31072,43.4,0.816667
31073,43.833333,1.55
31074,43.6833,1.61667
31075,43.55,1.15
31076,43.1,0.633333
31077,43.883333,1.55
31078,43.2,0.55
31079,43.783333,1.416667
3108,46.183333,2.933333
31080,43.2895,0.644722
31081,42.866667,0.5
31082,43.6,1.73333
31083,43.233333,0.9
31084,43.1833,0.966667
31085,42.916667,0.716667
31086,43.1833,0.883333
31087,43.483333,1.066667
31088,43.6167,1.25
31089,43.7,1.216667
3109,46.133333,3.266667
31090,43.7833,0.983333
31091,43.733333,1.416667
31092,42.8833,0.633333
31093,43.7948,1.1625
31094,43.783333,1.65
31095,43.0333,0.75
31096,43.8,1.033333
31097,43.5167,1.86667
31098,43.733333,1.05
31099,43.3167,1.7
3110,46.133333,3.316667
31100,43.283333,1.633333
31101,43.4833,1.2
31102,43.483333,1.783333
31103,43.2167,1.33333
31104,43.333333,1.25
31105,43.5,1.7
31106,43.533333,1.766667
31107,43.3,1.23333
31108,43.2,0.683333
31109,43.2333,0.8
3111,46.416667,2.616667
31110,43.116667,0.983333
31111,43.2333,1.35
31112,43.05,0.966667
31113,43.5167,1.5
31114,43.033333,0.916667
31115,43.35,0.9
31116,43.7,1.433333
31117,43.6767,1.53139
31118,43.783333,1.366667
31119,43.3,1.01667
3112,46.216667,3.216667
31120,43.683333,1.15
31121,43.2833,0.783333
31123,42.8,0.533333
31124,43.133333,0.866667
31125,42.8167,0.516667
31126,43.716667,1.083333
31127,42.8509,0.522222
31128,43.3,1.466667
31129,42.8,0.583333
3113,46.016667,3.633333
31130,43.183333,0.533333
31131,42.9833,0.733333
31132,42.866667,0.6
31133,42.8,0.533333
31134,43.183333,0.866667
31135,43.2167,1.08333
31136,43.75,1.433333
31137,43.45,1.73333
31138,43.233333,0.7
31139,42.9333,0.65
3114,46.4,3.333333
31140,43.016667,0.883333
31141,43.2667,0.733333
31142,42.85,0.6
31143,43.0667,0.633333
31144,42.9156,0.638611
31145,43.316667,1.533333
31146,42.85,0.516667
31147,43.0964,0.625833
31148,43.45,1.433333
31149,43.6167,1.35
3115,46.283333,3.166667
31150,43.65,1.333333
31151,43.4667,1.5
31152,43.35,0.883333
31153,43.2,1.1
31154,42.916667,0.8
31155,43.05,0.816667
31156,43.766667,1.05
31157,43.5333,1.36667
31158,43.1,0.55
31159,43.15,0.6
3116,46.233333,3.2
31160,43.7,1.25
31161,43.4833,1.53333
31162,43.466667,1.55
31163,43.6,1.6
31164,43.75,1.116667
31165,43.4167,1.35
31166,43.533333,1.083333
31167,43.05,0.75
31168,43.266667,0.9
31169,43.5167,1.56667
3117,46.633333,3.033333
31170,43.283333,0.75
31171,43.45,1.48333
31172,43.266667,0.816667
31173,43.3,1.4
31174,43.033333,0.85
31175,43.1,0.783333
